SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
NAJQ01_003367-T1	NAJQ01_011181-T1	986	0.526220	1.985035	0.265094	926.617378	315.382622	1.744261	2.689976	462
NAJQ01_003610-T1	NAJQ01_008765-T1	1052	0.046082	0.280357	0.164368	539.103255	162.896745	3.384598	0.301334	406
NAJQ01_003786-T1	NAJQ01_013151-T1	1860	0.011366	0.152932	0.074320	709.386257	160.613743	3.649889	0.112502	295
NAJQ01_004095-T1	NAJQ01_010360-T1	777	0.007148	0.052311	0.136649	281.176522	99.823478	2.820580	0.056943	128
NAJQ01_004096-T1	NAJQ01_010361-T1	4502	0.013745	0.108234	0.126992	1688.780533	552.219467	2.233205	0.111085	902
NAJQ01_004191-T1	NAJQ01_010819-T1	2998	0.028634	0.189784	0.150876	1121.574100	312.425900	2.198601	0.191231	482
NAJQ01_004347-T1	NAJQ01_005959-T1	1691	0.011493	0.287153	0.040025	657.664963	137.335037	1.088221	0.177339	285
NAJQ01_004374-T1	NAJQ01_015786-T1	1528	0.009519	0.150351	0.063315	740.323220	135.676780	8.246275	0.093995	470
NAJQ01_004559-T1	NAJQ01_010605-T1	3437	0.020695	0.159613	0.129654	1298.623463	402.376537	2.836004	0.160668	639
NAJQ01_004624-T1	NAJQ01_020308-T1	107	0.018920	0.046703	0.405112	214.095109	88.904891	2.038579	0.081216	354
NAJQ01_004823-T1	NAJQ01_011299-T1	4097	0.026098	0.120234	0.217060	1482.861092	374.138908	2.556067	0.135192	619
NAJQ01_005035-T1	NAJQ01_010423-T1	1653	0.032214	0.160688	0.200478	743.608522	171.391478	5.693697	0.168837	437
NAJQ01_005328-T1	NAJQ01_005393-T1	4312	0.010321	0.138788	0.074362	1675.174740	349.825260	2.483458	0.097541	684
NAJQ01_005469-T1	NAJQ01_019841-T1	588	0.014363	0.240757	0.059657	352.314711	58.685289	7.261250	0.140066	257
NAJQ01_006096-T1	NAJQ01_013439-T1	3175	0.036430	0.081330	0.447930	1150.059979	397.940021	5.207849	0.143917	562
NAJQ01_006125-T1	NAJQ01_013036-T1	3392	0.009350	0.213227	0.043848	1345.343956	268.656044	1.746086	0.129858	562
NAJQ01_006155-T1	NAJQ01_012788-T1	318	0.184409	0.895065	0.206028	259.319049	34.680951	2.643462	0.804718	147
NAJQ01_006173-T1	NAJQ01_013608-T1	502	0.058173	0.329284	0.176664	296.589581	96.410419	6.416839	0.374045	260
NAJQ01_006242-T1	NAJQ01_014324-T1	2034	0.011466	0.169021	0.067840	835.173941	124.826059	5.341893	0.095858	343
NAJQ01_006501-T1	NAJQ01_008886-T1	763	0.019254	0.164416	0.117106	263.318014	96.681986	5.623882	0.174717	122
NAJQ01_006698-T1	NAJQ01_007045-T1	923	0.018694	0.181295	0.103115	487.543672	121.456328	2.227947	0.153368	390
NAJQ01_006723-T1	NAJQ01_014335-T1	2898	0.020146	0.029558	0.681567	1006.264405	346.735595	2.017402	0.067673	452
NAJQ01_006984-T1	NAJQ01_009491-T1	1082	0.010239	0.152759	0.067028	491.762527	117.237473	3.540337	0.113026	344
NAJQ01_007029-T1	NAJQ01_013904-T1	978	0.011650	0.095885	0.121503	346.011539	112.988461	2.263160	0.097157	154
NAJQ01_007062-T1	NAJQ01_007207-T1	-94	0.510892	0.601410	0.849490	207.738682	80.261318	1.639760	1.608354	258
NAJQ01_007068-T1	NAJQ01_008050-T1	-336	0.514392	2.700511	0.190480	137.376808	36.623192	0.488082	2.923568	265
NAJQ01_007194-T1	NAJQ01_011563-T1	701	0.008589	0.191268	0.044907	351.534548	83.465452	3.241298	0.130922	246
NAJQ01_007267-T1	NAJQ01_017224-T1	615	0.004564	0.074080	0.061611	219.766928	71.233072	2.355897	0.064742	100
NAJQ01_007680-T1	NAJQ01_014246-T1	1547	0.023396	0.050947	0.459225	630.035243	236.964757	3.889380	0.092779	400
NAJQ01_007709-T1	NAJQ01_014205-T1	1408	0.004160	0.063598	0.065416	482.126251	165.873749	5.768373	0.058125	216
NAJQ01_007839-T1	NAJQ01_008501-T1	2365	0.004775	0.061446	0.077714	840.319844	257.680156	4.777511	0.054225	368
NAJQ01_007942-T1	NAJQ01_009797-T1	741	0.069777	0.102586	0.680180	347.052634	126.947366	3.935610	0.235692	194
NAJQ01_008340-T1	NAJQ01_012913-T1	2641	0.034292	0.081100	0.422836	959.048058	342.951942	7.800542	0.139865	436
NAJQ01_008417-T1	NAJQ01_009230-T1	634	0.025446	0.088120	0.288770	260.033597	66.966403	2.303039	0.114844	110
NAJQ01_008181-T1	NAJQ01_008409-T1	1840	0.389316	0.985180	0.395172	1695.792898	464.207102	1.393251	1.552120	880
NAJQ01_008685-T1	NAJQ01_013725-T1	617	0.000000	0.203544	0.000010	261.756234	29.243766	6.685680	0.061365	97
NAJQ01_008714-T1	NAJQ01_019042-T1	765	0.008063	0.097771	0.082470	498.750716	155.249284	3.656138	0.088075	542
NAJQ01_008723-T1	NAJQ01_019553-T1	302	0.026132	0.136446	0.191517	350.550318	129.449682	2.276627	0.167646	494
NAJQ01_008853-T1	NAJQ01_011681-T1	1717	0.041927	0.333926	0.125559	638.304136	192.695864	2.668698	0.328912	296
NAJQ01_009031-T1	NAJQ01_009547-T1	1260	0.023650	0.168862	0.140058	523.167262	142.832738	6.804865	0.164379	302
NAJQ01_009430-T1	NAJQ01_017080-T1	1207	0.006519	0.131595	0.049535	462.281974	110.718026	4.277695	0.092059	228
NAJQ01_009531-T1	NAJQ01_009567-T1	1812	0.047370	0.147577	0.320983	762.861573	197.138427	2.028826	0.203842	330
NAJQ01_009647-T1	NAJQ01_011005-T1	7063	0.015588	0.109326	0.142580	2496.289710	782.710290	2.477155	0.113890	1117
NAJQ01_009657-T1	NAJQ01_009700-T1	3698	0.012515	0.119716	0.104539	1290.723124	395.276876	7.091503	0.112944	562
NAJQ01_010531-T1	NAJQ01_017959-T1	800	0.008516	0.039530	0.215432	354.542403	104.457597	2.466183	0.046722	304
NAJQ01_010667-T1	NAJQ01_017611-T1	1250	0.013423	0.127517	0.105267	451.133128	121.866872	2.346140	0.113067	191
NAJQ01_010975-T1	NAJQ01_011949-T1	788	0.016699	0.183697	0.090905	303.108552	74.891448	3.832096	0.149356	126
NAJQ01_011499-T1	NAJQ01_016445-T1	1421	0.013463	0.060876	0.221151	525.434090	188.565910	8.458394	0.077953	293
NAJQ01_011649-T1	NAJQ01_012105-T1	1213	0.002148	0.077786	0.027611	466.262426	94.737574	4.600000	0.044763	188
NAJQ01_011924-T1	NAJQ01_018448-T1	680	0.020231	0.138535	0.146034	301.170257	55.829743	3.597979	0.116196	159
NAJQ01_011994-T1	NAJQ01_012978-T1	1486	0.008171	0.147802	0.055282	615.593590	161.406410	7.369275	0.111529	375
NAJQ01_012059-T1	NAJQ01_016711-T1	532	0.027900	0.222387	0.125458	474.869820	200.130180	2.562791	0.256691	637
NAJQ01_012447-T1	NAJQ01_018524-T1	875	0.017142	0.195523	0.087672	472.183754	154.816246	3.238206	0.183561	426
NAJQ01_012612-T1	NAJQ01_013625-T1	1700	0.030215	0.157622	0.191694	647.224979	183.775021	1.465478	0.175173	300
NAJQ01_012748-T1	NAJQ01_012969-T1	241	0.660789	1.645462	0.401582	305.228577	102.771423	1.530736	2.726456	151
NAJQ01_012895-T1	NAJQ01_012910-T1	1301	0.059374	0.268744	0.220933	552.138118	173.861882	2.247352	0.328542	292
NAJQ01_013228-T1	NAJQ01_014354-T1	847	0.048905	0.182686	0.267699	349.498994	103.501006	5.335230	0.238413	174
NAJQ01_013962-T1	NAJQ01_020139-T1	323	0.000000	0.034114	0.000010	129.014901	29.985099	4.600000	0.019300	54
NAJQ01_014242-T1	NAJQ01_021096-T1	722	0.003005	0.064397	0.046667	333.512612	65.487388	4.600000	0.039244	197
NAJQ01_014366-T1	NAJQ01_016695-T1	1579	0.062269	0.366948	0.169694	659.118211	129.881789	2.295800	0.337272	300
NAJQ01_015336-T1	NAJQ01_015684-T1	1062	0.085298	0.368808	0.231281	475.724936	133.275064	2.436020	0.442027	206
NAJQ01_000223-T1	NAJQ01_001670-T1	1177	0.013815	0.116038	0.119053	438.502720	131.497280	2.836281	0.112192	192
NAJQ01_001326-T1	NAJQ01_001788-T1	2175	0.013461	0.146539	0.091859	899.575495	261.424505	3.512100	0.130279	524
NAJQ01_000703-T1	NAJQ01_001160-T1	7078	0.014984	0.100489	0.149110	2428.029273	871.970727	4.218899	0.112731	1202
NAJQ01_000702-T1	NAJQ01_001159-T1	2254	0.040036	0.097461	0.410784	759.431404	314.568596	5.057376	0.170566	362
NAJQ01_000701-T1	NAJQ01_001158-T1	3421	0.011247	0.106171	0.105929	1254.206329	338.793671	1.723562	0.094304	559
NAJQ01_000216-T1	NAJQ01_000291-T1	905	0.012529	0.067104	0.186711	322.032192	109.967808	2.756231	0.079264	144
NAJQ01_000352-T1	NAJQ01_001391-T1	987	0.005394	0.079727	0.067655	372.170016	80.829984	2.086919	0.055972	151
NAJQ01_005443-T1	NAJQ01_013084-T1	1740	0.020238	0.113833	0.177790	577.084390	208.915610	7.946065	0.135347	262
NAJQ01_009236-T1	NAJQ01_022979-T1	-113	-nan	-nan	-nan	-nan	-nan	4.600000	-nan	56
NAJQ01_010570-T1	NAJQ01_020312-T1	401	0.052956	0.170718	0.310195	235.054124	58.945876	1.521110	0.229701	183
NAJQ01_007309-T1	NAJQ01_012150-T1	1135	0.027831	0.444166	0.062659	445.398604	88.601396	1.059025	0.290728	178
NAJQ01_008493-T1	NAJQ01_010266-T1	2581	0.034548	0.254638	0.135676	904.021929	319.978071	3.912235	0.276253	408
NAJQ01_006543-T1	NAJQ01_012721-T1	1401	0.036776	0.165565	0.222125	488.417390	189.582610	6.159722	0.218364	264
NAJQ01_002180-T1	NAJQ01_008554-T1	1924	0.011382	0.184642	0.061645	708.727289	182.272711	4.444580	0.140478	297
NAJQ01_005033-T1	NAJQ01_012709-T1	1498	0.004707	0.154487	0.030468	853.019236	217.980764	4.301153	0.105575	739
NAJQ01_008521-T1	NAJQ01_019823-T1	444	0.027670	0.098425	0.281123	221.018014	75.981986	2.496347	0.137314	168
NAJQ01_005020-T1	NAJQ01_019242-T1	446	0.012132	0.044565	0.272226	249.549716	92.450284	4.600000	0.062697	276
NAJQ01_005021-T1	NAJQ01_016413-T1	484	0.024126	0.142220	0.169641	189.924624	74.075376	5.500212	0.171787	123
NAJQ01_000843-T1	NAJQ01_015613-T1	903	0.024650	0.152160	0.162002	413.443942	102.556058	5.691889	0.149979	253
NAJQ01_005297-T1	NAJQ01_020266-T1	725	0.035779	0.090657	0.394660	286.847912	82.152088	2.761174	0.143990	129
NAJQ01_006081-T1	NAJQ01_006588-T1	436	0.127657	0.182945	0.697789	196.000266	55.999734	1.680384	0.419830	89
NAJQ01_004479-T1	NAJQ01_004555-T1	1413	0.013744	0.046295	0.296889	440.699424	225.300576	6.305750	0.074268	239
NAJQ01_012195-T1	NAJQ01_013367-T1	3811	0.006206	0.164569	0.037713	1456.888548	283.111452	5.826097	0.095920	591
NAJQ01_001495-T1	NAJQ01_003643-T1	1436	0.013687	0.192430	0.071125	516.154636	125.845364	1.181228	0.146172	214
NAJQ01_001048-T1	NAJQ01_007482-T1	1343	0.045141	0.077655	0.581302	548.358674	150.641326	4.404557	0.156445	254
NAJQ01_003183-T1	NAJQ01_006900-T1	1228	0.015073	0.161594	0.093277	446.827779	129.172221	6.118937	0.143794	241
NAJQ01_002625-T1	NAJQ01_016571-T1	1427	0.007817	0.214760	0.036400	514.470480	142.529520	2.014424	0.158134	219
NAJQ01_007471-T1	NAJQ01_017706-T1	154	0.044087	0.039726	1.109762	164.310572	51.689428	8.440025	0.129130	194
NAJQ01_008211-T1	NAJQ01_008333-T1	731	0.003766	0.123575	0.030472	266.235150	108.764850	13.443827	0.115545	152
NAJQ01_000990-T1	NAJQ01_016234-T1	1161	0.042258	0.247433	0.170785	511.301315	205.698685	2.908383	0.303360	406
NAJQ01_001143-T1	NAJQ01_013661-T1	751	0.010847	0.174308	0.062230	278.588149	90.411851	1.911150	0.152695	139
NAJQ01_001982-T1	NAJQ01_015981-T1	1471	0.048953	0.129984	0.376608	529.952667	211.047333	4.904819	0.216095	247
NAJQ01_003098-T1	NAJQ01_009667-T1	3021	0.021690	0.155503	0.139480	1248.126291	344.873709	2.925935	0.151978	801
NAJQ01_002293-T1	NAJQ01_022223-T1	421	0.000000	0.113861	0.000010	164.751951	48.248049	9.094407	0.077374	88
NAJQ01_010983-T1	NAJQ01_020176-T1	860	0.010867	0.165893	0.065506	370.761687	76.238313	13.201427	0.111923	169
NAJQ01_004072-T1	NAJQ01_010886-T1	281	0.225795	0.346770	0.651138	243.751421	68.248579	1.864838	0.756773	143
NAJQ01_007799-T1	NAJQ01_019482-T1	716	0.009582	0.119589	0.080120	315.705089	101.294911	2.321125	0.108911	209
NAJQ01_005339-T1	NAJQ01_006114-T1	1458	0.010487	0.091615	0.114471	480.156633	197.843367	3.262699	0.102482	226
NAJQ01_007168-T1	NAJQ01_010616-T1	402	0.025600	0.055072	0.464846	159.486531	56.513469	5.318926	0.099933	95
NAJQ01_005277-T1	NAJQ01_008626-T1	2502	0.034219	0.128710	0.265864	922.588246	277.411754	3.736978	0.168190	412
NAJQ01_005279-T1	NAJQ01_008628-T1	1796	0.026144	0.074421	0.351294	623.132692	171.867308	3.111125	0.109742	265
NAJQ01_003328-T1	NAJQ01_010123-T1	356	0.000000	0.173994	0.000010	177.332857	32.667143	2.179503	0.081198	121
NAJQ01_003526-T1	NAJQ01_010311-T1	2626	0.025117	0.146582	0.171354	895.376436	313.623564	10.892919	0.169878	404
NAJQ01_001248-T1	NAJQ01_001766-T1	2143	0.012238	0.170744	0.071672	741.606529	221.393471	3.796845	0.146034	321
NAJQ01_008427-T1	NAJQ01_009771-T1	1341	0.073223	0.063291	1.156915	516.284127	182.715873	2.501222	0.211880	236
NAJQ01_002523-T1	NAJQ01_012894-T1	2031	0.036558	0.098940	0.369500	805.243209	289.756791	4.683903	0.159197	469
NAJQ01_010648-T1	NAJQ01_011857-T1	2509	0.019792	0.209435	0.094501	921.624787	260.375213	1.775616	0.184701	421
NAJQ01_011934-T1	NAJQ01_022749-T1	5	0.014165	0.012628	1.121690	214.142713	79.857287	4.600000	0.041242	394
NAJQ01_002145-T1	NAJQ01_004817-T1	557	0.053520	0.185972	0.287785	361.501246	76.498754	2.232640	0.229959	315
NAJQ01_010330-T1	NAJQ01_015404-T1	1198	0.064659	0.152732	0.423353	510.956101	194.043899	4.720625	0.266701	357
NAJQ01_005987-T1	NAJQ01_019687-T1	1246	0.012531	0.197149	0.063561	482.954132	135.045868	2.853971	0.158622	224
NAJQ01_003240-T1	NAJQ01_010602-T1	2725	0.011467	0.161403	0.071048	967.404784	289.595216	4.787663	0.138031	419
NAJQ01_012211-T1	NAJQ01_021243-T1	587	0.025135	0.058879	0.426899	202.362409	70.637591	2.031911	0.101599	95
NAJQ01_009681-T1	NAJQ01_012398-T1	751	0.031503	0.139702	0.225501	275.670779	99.329221	3.133976	0.180488	125
NAJQ01_004928-T1	NAJQ01_018303-T1	976	0.023523	0.147465	0.159519	389.994871	144.005129	11.870919	0.170841	268
NAJQ01_004660-T1	NAJQ01_022385-T1	591	0.004247	0.333677	0.012727	236.144452	63.855548	22.724510	0.223099	119
NAJQ01_018668-T1	NAJQ01_018672-T1	700	0.000000	0.072142	0.000010	241.783637	118.216363	10.444976	0.071069	160
NAJQ01_000214-T1	NAJQ01_000289-T1	1801	0.005177	0.045041	0.114941	581.747325	231.252675	13.830589	0.049548	271
NAJQ01_000098-T1	NAJQ01_001006-T1	1841	0.021569	0.087326	0.246991	729.164025	140.835975	1.579726	0.096640	290
NAJQ01_005885-T1	NAJQ01_012561-T1	1904	0.010998	0.326806	0.033654	732.786033	149.213967	1.825452	0.193277	294
NAJQ01_006827-T1	NAJQ01_007150-T1	1283	0.044289	0.139484	0.317517	466.717870	154.282130	5.379922	0.203818	207
NAJQ01_005812-T1	NAJQ01_017009-T1	201	0.029597	0.068541	0.431819	172.366457	76.633543	2.345946	0.124749	226
NAJQ01_007009-T1	NAJQ01_013339-T1	641	0.049080	0.087284	0.562299	252.942017	110.057983	3.199709	0.181988	148
NAJQ01_004834-T1	NAJQ01_019913-T1	1009	0.015002	0.032827	0.457007	336.916918	125.083082	5.934914	0.059484	155
NAJQ01_005117-T1	NAJQ01_010799-T1	1551	0.015442	0.135372	0.114069	588.982338	149.017662	2.140687	0.118975	246
NAJQ01_007597-T1	NAJQ01_017703-T1	584	0.058919	0.113820	0.517648	512.609763	123.390237	3.403519	0.208710	528
NAJQ01_004186-T1	NAJQ01_013775-T1	1501	0.022633	0.163545	0.138388	561.625715	209.374285	12.451832	0.182698	306
NAJQ01_002192-T1	NAJQ01_002536-T1	884	0.022150	0.211659	0.104649	322.183700	100.816300	13.142636	0.201951	161
NAJQ01_014210-T1	NAJQ01_021890-T1	584	0.005204	0.086553	0.060121	193.011242	73.988758	2.465708	0.083240	103
NAJQ01_006485-T1	NAJQ01_007491-T1	1265	0.053317	0.060771	0.877347	448.517704	190.482296	4.976360	0.166618	231
NAJQ01_006509-T1	NAJQ01_011064-T1	854	0.003210	0.310166	0.010348	312.231838	44.768162	4.600000	0.125107	119
NAJQ01_003322-T1	NAJQ01_013398-T1	2348	0.022751	0.350290	0.064949	870.214519	227.785481	1.378456	0.272102	404
NAJQ01_000707-T1	NAJQ01_014784-T1	1426	0.066207	0.352305	0.187925	588.608425	167.391575	2.555537	0.388662	292
NAJQ01_009677-T1	NAJQ01_020175-T1	405	0.192350	2.930025	0.065648	193.265438	49.734562	0.899101	2.258002	86
NAJQ01_000695-T1	NAJQ01_001150-T1	9848	0.011091	0.131824	0.084138	3679.628791	901.371209	2.571008	0.104542	1528
NAJQ01_000841-T1	NAJQ01_005981-T1	-241	0.418919	1.600322	0.261771	232.372433	76.627567	2.270207	2.135669	378
NAJQ01_016150-T1	NAJQ01_024295-T1	397	0.034557	0.000000	99.000000	177.801324	8.198676	0.477436	0.099100	62
NAJQ01_006146-T1	NAJQ01_020023-T1	866	0.036323	0.108726	0.334080	395.276267	111.723733	6.226655	0.156833	266
NAJQ01_002403-T1	NAJQ01_012049-T1	1340	0.030578	0.091992	0.332397	500.967940	129.032060	3.403073	0.129468	210
NAJQ01_007201-T1	NAJQ01_012148-T1	740	0.075648	0.235289	0.321510	521.408954	117.591046	1.636971	0.315077	434
NAJQ01_006592-T1	NAJQ01_011209-T1	3040	0.014202	0.123687	0.114825	1138.164100	265.835900	5.284154	0.104797	471
NAJQ01_005478-T1	NAJQ01_018585-T1	386	0.008808	0.039590	0.222471	114.205755	77.794245	4.600000	0.063840	65
NAJQ01_001242-T1	NAJQ01_001760-T1	1676	0.013804	0.047527	0.290447	658.088971	196.911029	8.041399	0.064712	325
NAJQ01_001239-T1	NAJQ01_001757-T1	1461	0.023596	0.093534	0.252275	588.429355	164.570645	1.383117	0.116644	283
NAJQ01_009522-T1	NAJQ01_015931-T1	442	0.060960	0.565458	0.107806	213.855639	14.144361	1.499043	0.276772	78
NAJQ01_003934-T1	NAJQ01_005825-T1	1486	0.030536	0.246246	0.124005	585.312565	182.687435	4.869046	0.245543	307
NAJQ01_007104-T1	NAJQ01_016678-T1	1672	0.017745	0.264516	0.067085	741.382365	179.617635	2.219697	0.197614	453
NAJQ01_000260-T1	NAJQ01_011106-T1	5921	0.006629	0.165214	0.040124	2121.594800	596.405200	4.029672	0.124281	933
NAJQ01_000418-T1	NAJQ01_001016-T1	416	0.157940	0.452536	0.349011	298.535555	94.464445	5.366770	0.686254	222
NAJQ01_002353-T1	NAJQ01_004250-T1	428	0.611226	2.367407	0.258184	524.608917	168.391083	1.987305	3.113873	319
NAJQ01_005918-T1	NAJQ01_007273-T1	704	0.018251	1.100186	0.016589	277.342097	28.657903	1.318128	0.358733	102
NAJQ01_006709-T1	NAJQ01_012764-T1	2094	0.001322	0.218761	0.006044	757.151641	175.848359	4.840086	0.126912	322
NAJQ01_015987-T1	NAJQ01_023426-T1	-16	1.306416	1.681083	0.777128	125.836757	39.163243	1.172114	4.186033	78
NAJQ01_000022-T1	NAJQ01_015303-T1	162	0.043173	0.129108	0.334392	287.660383	102.339617	7.050580	0.197169	433
NAJQ01_003452-T1	NAJQ01_015598-T1	1016	0.030077	0.205437	0.146406	424.319651	115.680349	0.892391	0.202930	231
NAJQ01_005765-T1	NAJQ01_009294-T1	1293	0.009114	0.073429	0.124123	442.441513	130.558487	11.505397	0.071305	191
NAJQ01_000390-T1	NAJQ01_016342-T1	147	0.062403	0.686661	0.090879	212.326881	27.673119	3.449424	0.403149	212
NAJQ01_004810-T1	NAJQ01_018196-T1	874	0.004644	0.174513	0.026612	431.976962	72.023038	0.388558	0.086757	280
NAJQ01_010438-T1	NAJQ01_016474-T1	1523	0.023764	0.171980	0.138181	684.410852	206.589148	3.265508	0.174390	493
NAJQ01_010437-T1	NAJQ01_019103-T1	344	0.010652	0.148140	0.071904	283.654273	67.345727	0.930440	0.111094	315
NAJQ01_002690-T1	NAJQ01_014461-T1	1194	0.004415	0.022965	0.192225	454.382497	88.617503	4.600000	0.022326	181
NAJQ01_014495-T1	NAJQ01_020507-T1	926	0.000000	0.048624	0.000010	387.984950	128.015050	4.834933	0.036189	294
NAJQ01_008414-T1	NAJQ01_014441-T1	2194	0.013594	0.240384	0.056550	816.571137	221.428863	2.549370	0.185919	351
NAJQ01_001537-T1	NAJQ01_003864-T1	1661	0.008234	0.129340	0.063659	610.962102	163.037898	1.046332	0.101231	258
NAJQ01_017400-T1	NAJQ01_022585-T1	54	0.435532	3.935400	0.110670	142.469171	37.530829	1.089477	3.495812	118
NAJQ01_005244-T1	NAJQ01_016339-T1	1301	0.012946	0.138817	0.093262	545.487141	129.512859	3.121507	0.111291	278
NAJQ01_003043-T1	NAJQ01_005457-T1	1506	0.083125	0.151465	0.548809	646.749905	208.250095	2.866819	0.299312	336
NAJQ01_004075-T1	NAJQ01_015697-T1	1845	0.009684	0.151950	0.063733	624.086136	200.913864	3.736003	0.132991	275
NAJQ01_003229-T1	NAJQ01_017234-T1	1358	0.001633	0.239462	0.006819	613.204246	115.795754	3.747065	0.118230	335
NAJQ01_001066-T1	NAJQ01_010082-T1	625	0.040856	0.104843	0.389687	327.133756	143.866244	2.191544	0.181202	290
NAJQ01_001064-T1	NAJQ01_011075-T1	154	0.026970	0.111900	0.241014	226.718330	58.281670	4.562521	0.133013	304
NAJQ01_005317-T1	NAJQ01_015114-T1	1914	0.015606	0.126004	0.123850	648.048841	236.951159	5.547931	0.135492	296
NAJQ01_009160-T1	NAJQ01_020335-T1	270	0.017020	0.092787	0.183428	178.579736	46.420264	3.228090	0.097955	168
NAJQ01_007324-T1	NAJQ01_010922-T1	2550	0.021851	0.197497	0.110640	1138.727593	370.272407	5.269845	0.194851	809
NAJQ01_004470-T1	NAJQ01_005485-T1	4259	0.084490	0.116708	0.723944	1845.961659	668.038341	2.241189	0.279153	1025
NAJQ01_016415-T1	NAJQ01_022664-T1	472	0.004903	0.280878	0.017456	204.737734	50.262266	4.711338	0.177899	122
NAJQ01_000329-T1	NAJQ01_000515-T1	2407	0.090488	0.197400	0.458399	1000.642101	322.357899	2.401279	0.349614	458
NAJQ01_002016-T1	NAJQ01_004647-T1	585	0.140317	0.300710	0.466619	281.652677	120.347323	6.351305	0.565003	175
NAJQ01_002959-T1	NAJQ01_005798-T1	2096	0.160858	0.280357	0.573762	1013.962911	285.037089	1.195903	0.561238	491
NAJQ01_000447-T1	NAJQ01_004029-T1	1465	0.012449	0.073394	0.169623	567.024133	101.975867	6.075305	0.065217	223
NAJQ01_002977-T1	NAJQ01_011217-T1	1098	0.010265	0.079418	0.129250	392.906373	108.093627	5.572940	0.075555	168
NAJQ01_003468-T1	NAJQ01_007156-T1	1011	0.038791	0.078190	0.496115	410.486363	141.513637	2.269141	0.146675	236
NAJQ01_002108-T1	NAJQ01_009572-T1	1538	0.037411	0.090023	0.415571	582.688367	212.311633	2.704932	0.154384	301
NAJQ01_002453-T1	NAJQ01_004015-T1	1316	0.033338	0.117983	0.282571	460.472622	139.527378	2.839152	0.159066	202
NAJQ01_004187-T1	NAJQ01_013774-T1	957	0.026109	0.081308	0.321109	468.274996	170.725004	3.918067	0.122570	414
NAJQ01_007128-T1	NAJQ01_019084-T1	416	0.005760	0.176887	0.032564	348.550196	65.449804	2.656101	0.098441	360
NAJQ01_001963-T1	NAJQ01_008365-T1	1097	0.082981	0.315179	0.263281	520.699003	187.300997	3.076740	0.433226	334
NAJQ01_000621-T1	NAJQ01_013133-T1	605	0.024896	0.161047	0.154589	204.513700	98.486300	5.183606	0.207451	103
NAJQ01_005637-T1	NAJQ01_011399-T1	589	0.054695	0.216445	0.252699	247.685612	61.314388	5.899192	0.260374	103
NAJQ01_013046-T1	NAJQ01_018214-T1	703	0.016654	0.078573	0.211951	425.087079	147.912921	2.636286	0.097913	463
NAJQ01_005657-T1	NAJQ01_020769-T1	136	0.031412	0.022979	1.366988	162.811987	44.188013	2.890330	0.088836	196
NAJQ01_002153-T1	NAJQ01_003961-T1	3052	0.010528	0.019972	0.527152	1148.077131	405.922869	3.008428	0.038985	682
NAJQ01_006493-T1	NAJQ01_014980-T1	423	0.000000	0.055200	0.000010	172.418649	37.581351	4.600000	0.029636	83
NAJQ01_014792-T1	NAJQ01_016160-T1	944	0.009777	0.177616	0.055045	360.485355	92.514645	4.001669	0.132162	152
NAJQ01_009530-T1	NAJQ01_009566-T1	1863	0.026845	0.136180	0.197131	683.271685	171.728315	4.843766	0.146416	285
NAJQ01_008462-T1	NAJQ01_015805-T1	301	0.121876	1.165739	0.104548	152.568898	30.431102	3.714000	0.886380	63
NAJQ01_004486-T1	NAJQ01_012115-T1	1590	0.046645	0.294397	0.158444	576.232987	218.767013	3.061387	0.344464	305
NAJQ01_010856-T1	NAJQ01_016157-T1	1509	0.025297	0.055334	0.457165	523.408237	169.591763	3.061266	0.097943	231
NAJQ01_008803-T1	NAJQ01_009611-T1	1122	0.022206	0.165987	0.133783	458.711654	159.288346	13.840920	0.177796	265
NAJQ01_008039-T1	NAJQ01_022142-T1	52	0.052194	0.229173	0.227751	139.798059	37.201941	9.915841	0.268175	192
NAJQ01_008040-T1	NAJQ01_018355-T1	821	0.000000	0.101990	0.000010	280.566648	52.433352	4.600000	0.048177	111
NAJQ01_004079-T1	NAJQ01_021200-T1	678	0.003267	0.195590	0.016702	306.924662	65.075338	2.561923	0.110732	209
NAJQ01_010170-T1	NAJQ01_016423-T1	894	0.048965	0.094085	0.520435	296.490946	126.509054	3.991546	0.187379	141
NAJQ01_000078-T1	NAJQ01_000477-T1	1625	0.046451	0.172533	0.269231	577.636883	232.363117	3.222988	0.247860	270
NAJQ01_002597-T1	NAJQ01_002918-T1	1789	0.101905	0.205009	0.497076	818.180782	270.819218	2.493573	0.382637	401
NAJQ01_003693-T1	NAJQ01_013153-T1	951	0.053748	0.978059	0.054953	435.362037	77.637963	3.284648	0.580901	175
NAJQ01_006130-T1	NAJQ01_010818-T1	538	0.039352	0.318205	0.123669	261.730174	35.269826	1.212348	0.217401	103
NAJQ01_003015-T1	NAJQ01_007743-T1	557	0.130053	1.559195	0.083410	290.676339	84.323661	2.125320	1.354242	169
NAJQ01_010617-T1	NAJQ01_012605-T1	4032	0.056831	0.173742	0.327103	1608.054962	578.945038	1.550554	0.263340	897
NAJQ01_007210-T1	NAJQ01_016621-T1	2357	0.003384	0.263911	0.012822	888.849910	164.150090	4.767694	0.131991	373
NAJQ01_012881-T1	NAJQ01_014761-T1	2933	0.017018	0.213546	0.079693	1011.649710	260.350290	3.940904	0.171730	425
