SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
MUNK01_000623-T1	MUNK01_001138-T1	310	0.123755	0.315830	0.391841	123.083676	47.916324	2.642872	0.532730	58
MUNK01_000624-T1	MUNK01_001144-T1	1018	0.041598	0.301048	0.138179	417.390267	152.609733	8.204485	0.333187	202
MUNK01_000640-T1	MUNK01_001160-T1	465	0.027980	0.199236	0.140437	164.268833	66.731167	4.206218	0.232357	77
MUNK01_000649-T1	MUNK01_001170-T1	3315	0.014820	0.263786	0.056183	1125.812926	401.187074	3.586667	0.240692	509
MUNK01_000651-T1	MUNK01_001486-T1	1945	0.045507	0.355773	0.127910	758.867741	207.132259	1.757158	0.336105	325
MUNK01_000666-T1	MUNK01_001501-T1	2239	0.120464	0.223943	0.537923	933.171287	437.828713	3.734233	0.460530	478
MUNK01_000680-T1	MUNK01_001514-T1	1270	0.106389	0.378599	0.281008	516.050121	164.949879	3.407761	0.516970	231
MUNK01_000737-T1	MUNK01_001597-T1	830	0.140427	1.163091	0.120736	413.885630	75.114370	0.713666	0.892549	182
MUNK01_000749-T1	MUNK01_014787-T1	1211	0.286537	0.398102	0.719758	729.119762	284.880238	2.806777	0.953643	366
MUNK01_000750-T1	MUNK01_014788-T1	2308	0.023488	0.245390	0.095718	778.792934	316.207066	2.483889	0.262703	365
MUNK01_000765-T1	MUNK01_014819-T1	792	0.075719	0.389268	0.194515	308.838401	111.161599	5.175818	0.476118	156
MUNK01_000774-T1	MUNK01_014807-T1	3334	0.040781	0.488928	0.083409	1303.472099	343.527901	3.687453	0.402763	556
MUNK01_000776-T1	MUNK01_014805-T1	2684	0.072561	0.381226	0.190336	991.316903	430.683097	3.350858	0.498140	498
MUNK01_000777-T1	MUNK01_014804-T1	1960	0.030203	0.349797	0.086346	711.004534	230.995466	5.743686	0.325720	314
MUNK01_000785-T1	MUNK01_009186-T1	1744	0.147152	0.382066	0.385148	860.192420	306.807580	3.081452	0.626734	499
MUNK01_000786-T1	MUNK01_009185-T1	971	0.034237	0.203134	0.168546	329.193856	132.806144	3.339378	0.248365	154
MUNK01_000793-T1	MUNK01_009178-T1	2087	0.055770	0.516154	0.108049	745.340973	271.659027	3.078343	0.536240	339
MUNK01_000802-T1	MUNK01_009167-T1	1718	0.097049	0.308870	0.314206	831.510668	281.489332	3.515750	0.451862	519
MUNK01_000845-T1	MUNK01_017505-T1	3545	0.010699	0.374220	0.028590	1270.869848	358.130152	2.519426	0.271854	543
MUNK01_000847-T1	MUNK01_017508-T1	2066	0.163184	0.301741	0.540809	923.980374	360.019626	3.296765	0.606102	434
MUNK01_000848-T1	MUNK01_017509-T1	1451	0.024866	0.351808	0.070681	511.996899	184.003101	4.120063	0.333901	239
MUNK01_000850-T1	MUNK01_017511-T1	1252	0.059408	0.410459	0.144736	488.331992	174.668008	2.439306	0.455678	227
MUNK01_000857-T1	MUNK01_017518-T1	3496	0.194173	0.240353	0.807864	1621.502751	670.497249	3.235932	0.623046	829
MUNK01_000866-T1	MUNK01_017529-T1	2571	0.038405	0.401712	0.095603	856.280127	331.719873	2.871613	0.419548	396
MUNK01_000867-T1	MUNK01_017530-T1	4175	0.015784	0.261992	0.060247	1313.686263	498.313737	4.863757	0.250480	604
MUNK01_000870-T1	MUNK01_017533-T1	1170	0.109785	0.480938	0.228272	507.795095	191.204905	2.205939	0.633931	290
MUNK01_000872-T1	MUNK01_017535-T1	1991	0.042417	0.337520	0.125673	703.505858	223.494142	2.011828	0.340694	313
MUNK01_000868-T1	MUNK01_017531-T1	8100	0.013350	0.364354	0.036641	2909.812048	1011.187952	2.195496	0.311612	1307
MUNK01_000892-T1	MUNK01_003117-T1	1278	0.146664	0.239714	0.611831	587.694225	216.305775	2.852366	0.515094	329
MUNK01_000894-T1	MUNK01_003119-T1	4028	0.007662	0.435364	0.017600	1443.067085	407.932915	2.485002	0.305764	617
MUNK01_000896-T1	MUNK01_003121-T1	1097	0.080029	0.242470	0.330058	421.192374	172.807626	3.966976	0.381860	230
MUNK01_000908-T1	MUNK01_009337-T1	3724	0.013676	0.370734	0.036890	1328.233224	363.766776	1.183581	0.271323	564
MUNK01_000910-T1	MUNK01_016135-T1	3852	0.011789	0.403287	0.029233	1282.845078	481.154922	3.399143	0.355727	588
MUNK01_000912-T1	MUNK01_016132-T1	649	0.320357	0.659072	0.486073	582.126300	203.873700	1.961975	1.224641	412
MUNK01_000916-T1	MUNK01_016128-T1	905	0.090044	0.368628	0.244269	318.924375	149.075625	5.238261	0.536352	156
MUNK01_000956-T1	MUNK01_016075-T1	973	0.034468	0.229414	0.150242	357.255053	134.744947	4.879904	0.263574	215
MUNK01_000967-T1	MUNK01_016088-T1	1765	0.072130	0.239664	0.300962	619.214413	274.785587	3.827062	0.370872	314
MUNK01_000980-T1	MUNK01_010338-T1	2435	0.009110	0.446240	0.020416	883.704925	202.295075	3.897783	0.271610	362
MUNK01_000984-T1	MUNK01_003137-T1	2664	0.037190	0.282838	0.131487	994.438781	349.561219	3.345255	0.303241	507
MUNK01_000986-T1	MUNK01_003135-T1	1905	0.048587	0.636951	0.076280	753.276868	185.723132	1.832774	0.494875	315
MUNK01_000990-T1	MUNK01_003131-T1	3044	0.001976	0.265180	0.007450	1013.673154	339.326846	2.080273	0.203959	451
MUNK01_000991-T1	MUNK01_003130-T1	2692	0.010791	0.271235	0.039784	933.756756	365.243244	3.317812	0.252062	501
MUNK01_001028-T1	MUNK01_007905-T1	628	0.060321	0.257456	0.234295	481.999573	196.000427	3.461411	0.351930	544
MUNK01_001031-T1	MUNK01_015493-T1	540	0.097259	0.274769	0.353968	208.676146	79.323854	1.386527	0.438452	97
MUNK01_001037-T1	MUNK01_015487-T1	1892	0.008753	0.310618	0.028181	632.005254	216.994746	2.092253	0.257720	283
MUNK01_001051-T1	MUNK01_015472-T1	2579	0.013190	0.280863	0.046964	842.617585	357.382415	12.919254	0.278725	400
MUNK01_001052-T1	MUNK01_015471-T1	3295	0.057610	0.306484	0.187972	1159.430050	481.569950	4.330934	0.391935	557
MUNK01_001057-T1	MUNK01_015466-T1	1835	0.018698	0.291765	0.064086	596.733218	321.266782	10.617121	0.342785	306
MUNK01_001066-T1	MUNK01_015458-T1	3428	0.050437	0.452961	0.111349	1272.716174	470.283826	3.424147	0.477129	597
MUNK01_001085-T1	MUNK01_015440-T1	4206	0.022143	0.307308	0.072056	1421.789576	537.210424	4.805367	0.301029	669
MUNK01_001092-T1	MUNK01_006183-T1	1179	0.035348	0.290090	0.121854	580.811331	226.188669	11.372924	0.320244	487
MUNK01_001128-T1	MUNK01_013533-T1	2005	0.071449	0.244729	0.291952	738.182019	278.817981	3.125217	0.356865	340
MUNK01_001135-T1	MUNK01_013525-T1	2296	0.036339	0.198016	0.183515	804.304855	305.695145	2.439054	0.242594	370
MUNK01_001176-T1	MUNK01_005969-T1	522	0.072008	0.478432	0.150508	356.985330	144.014670	1.854268	0.566509	375
MUNK01_001194-T1	MUNK01_004497-T1	2810	0.011950	0.353822	0.033773	1012.275967	319.724033	1.421359	0.282031	494
MUNK01_001196-T1	MUNK01_004495-T1	2036	0.045081	0.163601	0.275555	768.136559	302.863441	4.265492	0.235790	490
MUNK01_001199-T1	MUNK01_004492-T1	1122	0.150682	0.496806	0.303301	591.994984	149.005016	1.265593	0.660847	278
MUNK01_001209-T1	MUNK01_004482-T1	1653	0.184569	0.343467	0.537369	845.769457	354.230543	3.875554	0.694423	446
MUNK01_001228-T1	MUNK01_015418-T1	2389	0.073309	0.224176	0.327016	836.475657	372.524343	4.313251	0.359386	410
MUNK01_001235-T1	MUNK01_015411-T1	3758	0.125288	0.306603	0.408633	1594.434548	724.565452	4.625995	0.545819	812
MUNK01_001046-T1	MUNK01_015477-T1	10638	0.051904	0.274800	0.188879	3748.582227	1588.417773	3.406074	0.354729	1796
MUNK01_001244-T1	MUNK01_015401-T1	1145	0.040788	0.363094	0.112335	404.183035	165.816965	5.975379	0.403648	216
MUNK01_001253-T1	MUNK01_015392-T1	1462	0.073358	0.308387	0.237878	661.641410	262.358590	3.709018	0.420276	503
MUNK01_001258-T1	MUNK01_008846-T1	1081	0.116014	0.318648	0.364082	523.687463	211.312537	4.585455	0.522814	346
MUNK01_001263-T1	MUNK01_008841-T1	2152	0.119738	0.371816	0.322036	948.712301	305.287699	2.236078	0.543320	457
MUNK01_001264-T1	MUNK01_008840-T1	927	0.082085	0.266788	0.307680	348.102692	122.897308	2.464574	0.390839	157
MUNK01_001269-T1	MUNK01_008834-T1	537	0.186503	0.241578	0.772020	315.663063	131.336937	3.119767	0.608056	208
MUNK01_001273-T1	MUNK01_009248-T1	3074	0.095189	0.377265	0.252315	1262.477216	540.522784	4.103383	0.539259	664
MUNK01_001274-T1	MUNK01_009249-T1	1264	0.158093	0.627523	0.251932	556.989498	259.010502	4.684915	0.921290	314
MUNK01_001279-T1	MUNK01_016723-T1	3632	0.122143	0.297725	0.410254	1384.048759	661.951241	3.622991	0.536850	684
MUNK01_001287-T1	MUNK01_010923-T1	1714	0.038817	0.394825	0.098315	608.632317	198.367683	2.960159	0.378981	270
MUNK01_001288-T1	MUNK01_011116-T1	2161	0.017586	0.179948	0.097729	882.379264	182.620736	1.845889	0.136281	412
MUNK01_001289-T1	MUNK01_011117-T1	5392	0.073157	0.290021	0.252247	1931.976443	885.023557	2.603136	0.423869	955
MUNK01_001290-T1	MUNK01_011118-T1	1008	0.185205	0.540649	0.342561	501.154623	155.845377	1.910753	0.808558	242
MUNK01_001294-T1	MUNK01_018155-T1	971	0.121315	0.380717	0.318650	450.926751	134.073249	1.418272	0.542299	225
MUNK01_001301-T1	MUNK01_018162-T1	3443	0.030680	0.456479	0.067209	1247.937459	474.062541	2.595053	0.443703	697
MUNK01_001302-T1	MUNK01_018163-T1	2622	0.057878	0.428334	0.135124	971.462476	327.537524	3.030883	0.453862	433
MUNK01_001303-T1	MUNK01_018164-T1	3434	0.071830	0.264748	0.271313	1229.580491	492.419509	3.143444	0.380988	620
MUNK01_001305-T1	MUNK01_018166-T1	3284	0.039060	0.318591	0.122601	1105.398703	475.601297	3.792658	0.369447	527
MUNK01_001319-T1	MUNK01_009847-T1	1086	0.144382	0.300663	0.480211	473.617832	192.382168	2.961304	0.568577	226
MUNK01_001320-T1	MUNK01_009846-T1	531	0.396816	0.563788	0.703838	400.455036	154.544964	2.927545	1.329932	200
MUNK01_001321-T1	MUNK01_009845-T1	4122	0.116334	0.266318	0.436823	1693.530737	694.469263	3.348352	0.479855	805
MUNK01_001356-T1	MUNK01_017976-T1	1327	0.102308	0.424710	0.240890	595.541094	166.458906	2.195101	0.518211	266
MUNK01_001360-T1	MUNK01_017972-T1	3260	0.049987	0.400629	0.124771	1268.417125	378.582875	1.782941	0.391759	580
MUNK01_001372-T1	MUNK01_017920-T1	6347	0.052351	0.429719	0.121826	2301.203331	920.796669	3.602332	0.480590	1117
MUNK01_001380-T1	MUNK01_017927-T1	655	0.195743	0.287842	0.680035	309.039695	125.960305	4.379459	0.667234	152
MUNK01_001381-T1	MUNK01_017928-T1	1198	0.113418	0.539074	0.210394	494.083714	189.916286	3.917625	0.694810	230
MUNK01_001383-T1	MUNK01_005598-T1	756	0.017717	0.284259	0.062326	285.706292	98.293708	4.244346	0.257834	189
MUNK01_001390-T1	MUNK01_005606-T1	1359	0.093655	0.230114	0.406995	534.797551	221.202449	2.415705	0.400747	273
MUNK01_001397-T1	MUNK01_003930-T1	3999	0.061951	0.269168	0.230159	1388.029445	618.970555	4.057572	0.377574	670
MUNK01_001404-T1	MUNK01_003923-T1	1406	0.092276	0.372400	0.247786	540.185054	221.814946	5.666680	0.521456	256
MUNK01_001418-T1	MUNK01_003910-T1	3404	0.091043	0.382763	0.237857	1270.206166	517.793834	3.861443	0.526570	597
MUNK01_001420-T1	MUNK01_003933-T1	1317	0.111917	0.348400	0.321231	554.412823	204.587177	2.834231	0.526981	270
MUNK01_001421-T1	MUNK01_003934-T1	5693	0.093993	0.213448	0.440355	2166.708073	914.291927	3.598281	0.388325	1044
MUNK01_001438-T1	MUNK01_012292-T1	6706	0.012400	0.323823	0.038291	2358.362740	851.637260	2.372971	0.285068	1071
MUNK01_001443-T1	MUNK01_012297-T1	1502	0.012933	0.475636	0.027191	546.247579	125.752421	2.420686	0.298557	224
MUNK01_001454-T1	MUNK01_012307-T1	815	0.226268	0.378947	0.597097	427.392912	163.607088	1.525130	0.805603	208
MUNK01_001455-T1	MUNK01_012308-T1	876	0.079406	0.544132	0.145932	332.263126	132.736874	5.871947	0.636194	172
MUNK01_001480-T1	MUNK01_017297-T1	755	0.091457	0.317318	0.288221	280.662106	103.337894	4.234370	0.456716	128
MUNK01_001481-T1	MUNK01_017296-T1	2060	0.157641	0.329827	0.477950	975.284288	416.715712	3.003591	0.627562	534
MUNK01_001483-T1	MUNK01_017294-T1	731	0.173974	0.295540	0.588667	339.541008	122.458992	2.837615	0.618591	154
MUNK01_001484-T1	MUNK01_017293-T1	513	0.116367	0.236794	0.491428	225.266142	116.733858	7.378705	0.472417	153
MUNK01_001522-T1	MUNK01_018043-T1	1869	0.021736	0.100869	0.215489	515.417031	333.582969	15.202139	0.158485	290
MUNK01_001533-T1	MUNK01_018038-T1	643	0.444433	0.843209	0.527074	487.875611	175.124389	3.086769	1.649296	238
MUNK01_001538-T1	MUNK01_018033-T1	2559	0.090069	0.293224	0.307166	1038.158744	470.841256	5.002499	0.460373	599
MUNK01_001541-T1	MUNK01_018031-T1	1681	0.236057	0.417373	0.565578	1005.099561	386.900439	2.428123	0.859359	559
MUNK01_001552-T1	MUNK01_015762-T1	828	0.225595	0.630520	0.357792	475.567791	157.432209	2.014374	0.978910	240
MUNK01_001571-T1	MUNK01_012745-T1	4545	0.039062	0.398510	0.098020	1544.011861	573.988139	2.926480	0.409422	708
MUNK01_001572-T1	MUNK01_012746-T1	621	0.223913	0.553169	0.404783	426.591558	140.408442	1.940489	0.916345	309
MUNK01_001586-T1	MUNK01_004913-T1	323	0.087630	2.602432	0.033672	358.850547	52.149453	2.821749	1.220156	340
MUNK01_001608-T1	MUNK01_006026-T1	1731	0.177545	0.390917	0.454175	894.649596	371.350404	3.082755	0.720398	582
MUNK01_001610-T1	MUNK01_006024-T1	3995	0.155207	0.307665	0.504469	2117.037122	636.962878	2.342842	0.571406	1105
MUNK01_001611-T1	MUNK01_006023-T1	2375	0.072108	0.140984	0.511459	991.418341	358.581659	3.056483	0.271207	485
MUNK01_001618-T1	MUNK01_006016-T1	1424	0.186845	0.419796	0.445086	657.825705	269.174295	4.059254	0.763462	310
MUNK01_001627-T1	MUNK01_007178-T1	1898	0.049276	0.374494	0.131581	662.099760	219.900240	4.161930	0.391079	294
MUNK01_001635-T1	MUNK01_009314-T1	3913	0.004783	0.224601	0.021296	1363.537244	424.462756	5.327826	0.170900	596
MUNK01_001647-T1	MUNK01_009105-T1	919	0.390086	0.478656	0.814961	813.447096	320.552904	2.109998	1.245368	429
MUNK01_001650-T1	MUNK01_005280-T1	-737	0.000000	0.174279	0.000010	61.408446	19.591554	4.600000	0.126459	470
MUNK01_001658-T1	MUNK01_007381-T1	814	0.082691	0.420233	0.196775	418.520333	151.479667	2.018587	0.517183	271
MUNK01_001664-T1	MUNK01_007375-T1	667	0.128148	0.374944	0.341778	302.923864	105.076136	3.212337	0.575122	139
MUNK01_001667-T1	MUNK01_007371-T1	1389	0.021151	0.199510	0.106017	551.409959	180.590041	2.366934	0.195461	320
MUNK01_001668-T1	MUNK01_007370-T1	876	0.028925	0.337313	0.085751	389.020614	156.979386	4.548115	0.352766	344
MUNK01_001669-T1	MUNK01_007369-T1	2488	0.043620	0.202033	0.215905	850.113409	346.886591	3.030402	0.268582	399
MUNK01_001670-T1	MUNK01_007368-T1	2483	0.020098	0.348437	0.057679	908.389724	309.610276	5.919988	0.310680	468
MUNK01_001681-T1	MUNK01_009409-T1	4619	0.042195	0.459920	0.091745	1688.784996	543.215004	3.243861	0.431578	753
MUNK01_001689-T1	MUNK01_006331-T1	2290	0.280579	0.486066	0.577246	1322.803013	555.196987	3.224904	1.023983	656
MUNK01_001692-T1	MUNK01_006328-T1	1580	0.046644	0.371463	0.125569	675.206428	266.793572	3.907235	0.415919	468
MUNK01_001693-T1	MUNK01_006327-T1	3677	0.019861	0.342220	0.058035	1277.874932	504.125068	3.920798	0.333167	607
MUNK01_001707-T1	MUNK01_002583-T1	1554	0.022035	0.340493	0.064714	507.150865	218.849135	4.199439	0.354096	242
MUNK01_001710-T1	MUNK01_007136-T1	1020	0.040996	0.519609	0.078897	476.345245	96.654755	2.076436	0.365187	253
MUNK01_001711-T1	MUNK01_007137-T1	1706	0.007344	0.244269	0.030065	547.864074	238.135926	3.912531	0.237377	262
MUNK01_001713-T1	MUNK01_007138-T1	2579	0.004806	0.381920	0.012583	835.079299	313.920701	2.398287	0.323513	383
MUNK01_001714-T1	MUNK01_007139-T1	2917	0.024642	0.251825	0.097854	970.592902	421.407098	4.594548	0.280255	471
MUNK01_001723-T1	MUNK01_008674-T1	3227	0.015936	0.244846	0.065087	1078.810677	493.189323	3.408750	0.263259	547
MUNK01_001752-T1	MUNK01_013488-T1	3348	0.081654	0.226647	0.360268	1219.507001	541.492999	4.729848	0.378714	594
MUNK01_001755-T1	MUNK01_013491-T1	1906	0.080530	0.111481	0.722365	731.168587	348.831413	8.520806	0.271580	405
MUNK01_001757-T1	MUNK01_013493-T1	1448	0.106858	0.219316	0.487235	555.280868	203.719132	2.901142	0.411127	253
MUNK01_001763-T1	MUNK01_017104-T1	3684	0.033401	0.908913	0.036749	1347.096548	290.903452	1.788686	0.566669	546
MUNK01_001769-T1	MUNK01_017110-T1	1808	0.111424	0.550416	0.202435	846.316633	248.683367	1.639487	0.633367	375
MUNK01_001770-T1	MUNK01_017111-T1	2523	0.122755	0.455734	0.269357	1096.973624	457.026376	2.368637	0.662050	569
MUNK01_001771-T1	MUNK01_017112-T1	676	0.101735	0.513239	0.198222	317.713883	120.286117	2.276395	0.644235	185
MUNK01_001778-T1	MUNK01_017120-T1	1050	0.138131	0.633247	0.218132	466.395213	166.604787	3.242796	0.805335	221
MUNK01_001779-T1	MUNK01_017122-T1	905	0.118532	0.573947	0.206521	395.898327	99.101673	2.892142	0.629125	169
MUNK01_001784-T1	MUNK01_017124-T1	1561	0.287010	1.137564	0.252302	939.629113	296.370887	2.105733	1.472872	439
MUNK01_001787-T1	MUNK01_017126-T1	1283	0.148189	0.584555	0.253507	657.337522	167.662478	1.753779	0.710611	284
MUNK01_001788-T1	MUNK01_017127-T1	735	0.290005	0.596425	0.486239	563.193842	198.806158	2.097574	1.109850	361
MUNK01_001791-T1	MUNK01_017129-T1	2681	0.033103	0.496984	0.066608	972.928330	302.071670	2.172450	0.429015	443
MUNK01_001794-T1	MUNK01_005473-T1	1527	0.047940	0.358039	0.133897	563.594461	150.405539	1.560654	0.339789	258
MUNK01_001795-T1	MUNK01_005474-T1	2362	0.156435	0.374304	0.417934	1236.558152	509.441848	3.065301	0.660012	851
MUNK01_001797-T1	MUNK01_005476-T1	636	0.204155	0.556968	0.366547	328.829510	103.170490	2.293419	0.865242	162
MUNK01_001801-T1	MUNK01_005479-T1	1982	0.036300	0.319881	0.113479	769.468959	190.531041	1.338757	0.277746	325
MUNK01_001814-T1	MUNK01_005493-T1	2794	0.166763	0.217109	0.768110	1290.499514	536.500486	2.500049	0.544642	617
MUNK01_001829-T1	MUNK01_008605-T1	3570	0.046527	0.211663	0.219817	1275.847721	509.152279	3.478101	0.280891	616
MUNK01_001833-T1	MUNK01_008610-T1	1421	0.013366	0.472639	0.028280	566.183037	177.816963	2.364178	0.369399	385
MUNK01_001841-T1	MUNK01_007440-T1	2119	0.022154	0.426800	0.051908	735.772174	260.227826	7.318029	0.383632	332
MUNK01_001857-T1	MUNK01_007455-T1	1448	0.103420	0.413048	0.250383	651.949362	209.050638	3.445050	0.535793	311
MUNK01_001861-T1	MUNK01_001940-T1	2812	0.016240	0.389971	0.041645	966.493935	353.506065	6.275720	0.348984	440
MUNK01_001874-T1	MUNK01_001952-T1	1475	0.034931	0.485881	0.071893	498.510871	209.489129	3.275377	0.505086	237
MUNK01_001875-T1	MUNK01_001953-T1	2849	0.017565	0.245330	0.071598	923.746082	405.253918	10.696521	0.261053	443
MUNK01_001877-T1	MUNK01_001955-T1	946	0.362494	0.518895	0.698589	935.850635	393.149365	2.535829	1.226283	712
MUNK01_001892-T1	MUNK01_008017-T1	2222	0.103518	0.235599	0.439383	1038.072501	281.927499	2.857050	0.395184	462
MUNK01_001905-T1	MUNK01_011171-T1	748	0.048564	0.433732	0.111968	234.072974	95.927026	1.719920	0.481583	112
MUNK01_001906-T1	MUNK01_011170-T1	1776	0.106409	0.349920	0.304095	925.354460	364.645540	2.148721	0.525727	716
MUNK01_001910-T1	MUNK01_011166-T1	2125	0.027176	0.284215	0.095618	655.918659	274.081341	2.431215	0.308785	310
MUNK01_001914-T1	MUNK01_011176-T1	1552	0.100811	0.288333	0.349633	621.508688	293.491312	2.440112	0.482878	314
MUNK01_001925-T1	MUNK01_011187-T1	2227	0.065741	0.339533	0.193621	795.896670	302.103330	4.285377	0.423216	368
MUNK01_001969-T1	MUNK01_011148-T1	1480	0.036232	0.095189	0.380636	511.032918	295.967082	5.697003	0.173563	274
MUNK01_001970-T1	MUNK01_011147-T1	3616	0.015340	0.437168	0.035089	1350.134027	293.865973	1.077584	0.272226	561
MUNK01_001971-T1	MUNK01_006511-T1	447	0.298704	0.539807	0.553352	424.524217	142.475783	1.718535	1.077864	306
MUNK01_001981-T1	MUNK01_011137-T1	2145	0.104860	0.237919	0.440739	903.378255	413.621745	5.381628	0.439948	556
MUNK01_001990-T1	MUNK01_011128-T1	3696	0.038592	0.210060	0.183718	1291.432894	469.567106	4.506119	0.252941	595
MUNK01_001997-T1	MUNK01_011121-T1	657	0.117494	0.362965	0.323707	374.890605	138.109395	3.539845	0.550739	330
MUNK01_001999-T1	MUNK01_015606-T1	1537	0.196092	0.298948	0.655939	915.675584	329.324416	2.458195	0.669897	616
MUNK01_002005-T1	MUNK01_015612-T1	6979	0.047687	0.213239	0.223634	2312.357327	1050.642673	3.454625	0.298223	1125
MUNK01_002014-T1	MUNK01_015622-T1	1495	0.064655	0.245878	0.262956	606.404454	182.595546	3.254126	0.319785	290
MUNK01_002024-T1	MUNK01_014495-T1	2675	0.023514	0.533295	0.044093	1123.176465	235.823535	1.890881	0.335926	557
MUNK01_002026-T1	MUNK01_014497-T1	916	0.028020	0.179015	0.156522	327.357999	128.642001	2.150119	0.211851	161
MUNK01_002027-T1	MUNK01_014498-T1	4645	0.068097	0.345959	0.196836	1773.856921	758.143079	4.324120	0.453888	1016
MUNK01_002028-T1	MUNK01_014499-T1	3484	0.008846	0.349083	0.025342	1137.464451	428.535549	3.505662	0.305856	534
MUNK01_002033-T1	MUNK01_014503-T1	672	0.074834	0.261686	0.285969	261.018473	83.981527	3.381143	0.360955	115
MUNK01_002045-T1	MUNK01_006301-T1	2389	0.009952	0.248458	0.040053	809.411967	351.588033	3.684866	0.246537	432
MUNK01_002067-T1	MUNK01_010743-T1	1792	0.104800	0.289473	0.362038	736.962388	289.037612	2.811801	0.470475	345
MUNK01_002086-T1	MUNK01_007896-T1	3989	0.021937	0.421949	0.051989	1335.455471	515.544529	3.718030	0.400046	683
MUNK01_002087-T1	MUNK01_007897-T1	2556	0.004963	0.443789	0.011184	808.593783	328.406217	4.785412	0.395135	379
MUNK01_002088-T1	MUNK01_007898-T1	2934	0.021136	0.582391	0.036291	1143.601866	296.398134	1.901007	0.409980	527
MUNK01_002094-T1	MUNK01_018130-T1	45	0.585133	3.779824	0.154804	556.566321	154.433679	0.884581	3.837119	501
MUNK01_004575-T1	MUNK01_006816-T1	37166	0.081937	0.250021	0.327721	13775.274629	6048.725371	3.019292	0.399669	6678
MUNK01_002097-T1	MUNK01_014695-T1	2586	0.032958	0.357464	0.092199	884.823110	330.176890	3.562505	0.363428	405
MUNK01_002100-T1	MUNK01_014691-T1	1053	0.064319	0.495418	0.129829	422.007042	147.992958	1.788385	0.528745	238
MUNK01_002106-T1	MUNK01_014685-T1	846	0.136262	0.243998	0.558454	414.080595	158.919405	3.759201	0.498425	229
MUNK01_002114-T1	MUNK01_014676-T1	2568	0.280133	0.340213	0.823406	1565.470870	597.529130	1.792863	0.890191	821
MUNK01_002175-T1	MUNK01_012803-T1	2120	0.097581	0.498489	0.195755	909.450653	305.549347	2.227096	0.595206	414
MUNK01_002178-T1	MUNK01_012800-T1	1474	0.061259	0.336946	0.181807	561.765292	236.234708	2.274540	0.428615	275
MUNK01_002180-T1	MUNK01_012798-T1	4767	0.090763	0.410435	0.221139	1939.313958	625.686042	2.531161	0.506224	889
MUNK01_002187-T1	MUNK01_012791-T1	2565	0.031410	0.287399	0.109291	821.071475	396.928525	7.658507	0.344499	406
MUNK01_002192-T1	MUNK01_012786-T1	3244	0.090229	0.274674	0.328496	1304.233398	495.766602	2.992386	0.423091	605
MUNK01_002212-T1	MUNK01_004202-T1	3120	0.081350	0.322410	0.252317	1091.531197	474.468803	4.099427	0.463159	524
MUNK01_002237-T1	MUNK01_002933-T1	710	0.000000	0.223341	0.000010	231.359866	80.640134	9.856804	0.173176	104
MUNK01_002246-T1	MUNK01_002922-T1	3745	0.015828	0.365697	0.043282	1340.924972	450.075028	2.116863	0.311248	617
MUNK01_002249-T1	MUNK01_002919-T1	3253	0.025078	0.294452	0.085168	1037.256586	495.743414	8.036975	0.336566	511
MUNK01_002259-T1	MUNK01_012117-T1	1245	0.027327	0.217412	0.125694	484.551518	184.448482	1.895532	0.239205	226
MUNK01_002262-T1	MUNK01_012120-T1	596	0.156871	0.499558	0.314019	383.197963	123.802037	3.707537	0.721651	282
MUNK01_002268-T1	MUNK01_012125-T1	2485	0.137860	0.314481	0.438372	1019.774562	444.225438	1.731460	0.574357	532
MUNK01_002271-T1	MUNK01_010991-T1	273	0.419047	3.579902	0.117055	243.384947	59.615053	0.724192	3.122829	130
MUNK01_002283-T1	MUNK01_012141-T1	2155	0.042217	0.318120	0.132708	731.296762	282.703238	2.826874	0.357417	338
MUNK01_002285-T1	MUNK01_012143-T1	3261	0.029750	0.329458	0.090298	1200.433251	461.566749	2.390796	0.338952	638
MUNK01_002298-T1	MUNK01_012156-T1	4207	0.240514	0.801011	0.300263	2086.351089	787.648911	3.386689	1.182372	970
MUNK01_002302-T1	MUNK01_012160-T1	1317	0.046022	0.231395	0.198887	470.760352	222.239648	1.997533	0.316408	262
MUNK01_002316-T1	MUNK01_002611-T1	7784	0.053667	0.370329	0.144918	2777.583891	1155.416109	3.537750	0.440084	1313
MUNK01_002325-T1	MUNK01_002621-T1	2314	0.013343	1.433517	0.009308	907.502885	130.497115	1.483166	0.575661	350
MUNK01_002335-T1	MUNK01_011560-T1	2355	0.107377	0.223754	0.479891	962.763797	375.236203	2.949825	0.420044	461
MUNK01_002341-T1	MUNK01_009955-T1	1392	0.170371	0.273382	0.623197	589.043988	346.956012	4.060270	0.625665	359
MUNK01_002353-T1	MUNK01_014860-T1	1218	0.010416	0.231272	0.045040	387.208984	146.791016	6.655822	0.213382	179
MUNK01_002388-T1	MUNK01_003971-T1	3186	0.063082	0.273004	0.231067	1124.132937	489.867063	2.341198	0.380388	553
MUNK01_002403-T1	MUNK01_003959-T1	1040	0.215031	0.203733	1.055452	520.186610	229.813390	4.333818	0.634708	257
MUNK01_002446-T1	MUNK01_002838-T1	1847	0.108657	0.482398	0.225245	753.278623	305.721377	4.254575	0.649656	437
MUNK01_002450-T1	MUNK01_002842-T1	1358	0.089975	0.152127	0.591444	574.289472	217.710528	3.414715	0.321178	308
