SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
CCFEE5311_010421-T1	CCFEE5311_013670-T1	3703	0.023869	0.332439	0.071800	1405.090826	349.909174	2.035963	0.256174	590
CCFEE5311_010424-T1	CCFEE5311_011781-T1	2978	0.030651	0.202502	0.151360	1082.445257	297.554743	1.448057	0.203116	462
CCFEE5311_010427-T1	CCFEE5311_011778-T1	4484	0.009047	0.202533	0.044669	1557.481706	536.518294	2.787229	0.175864	699
CCFEE5311_010502-T1	CCFEE5311_013644-T1	2027	0.009970	0.306487	0.032530	707.166663	234.833337	7.320106	0.251669	316
CCFEE5311_010505-T1	CCFEE5311_013641-T1	1842	0.016982	0.161190	0.105355	715.248562	181.751438	3.384687	0.138605	301
CCFEE5311_010507-T1	CCFEE5311_013639-T1	286	0.215624	1.701895	0.126697	224.146529	39.853471	1.618160	1.319976	112
CCFEE5311_010626-T1	CCFEE5311_012903-T1	1140	0.007560	0.240588	0.031421	398.861623	144.138377	2.126347	0.208250	181
CCFEE5311_010628-T1	CCFEE5311_012901-T1	4028	0.015222	0.299105	0.050891	1394.563445	450.436555	2.867378	0.253586	626
CCFEE5311_010632-T1	CCFEE5311_015333-T1	3375	0.017740	0.452843	0.039174	1342.145503	316.854497	4.819227	0.302522	557
CCFEE5311_010641-T1	CCFEE5311_011924-T1	3528	0.018123	0.213940	0.084709	1090.253028	463.746972	7.043942	0.229676	518
CCFEE5311_010656-T1	CCFEE5311_014298-T1	2151	0.014881	0.306075	0.048618	797.539958	210.460042	0.954460	0.227037	339
CCFEE5311_010701-T1	CCFEE5311_014853-T1	1334	0.020365	0.320068	0.063627	523.072253	151.927747	3.875756	0.263465	256
CCFEE5311_010707-T1	CCFEE5311_014859-T1	2018	0.007053	0.227412	0.031015	712.525158	214.474842	3.032165	0.174109	328
CCFEE5311_010713-T1	CCFEE5311_014866-T1	1328	0.010865	0.531713	0.020434	463.581539	148.418461	2.172474	0.411534	204
CCFEE5311_010714-T1	CCFEE5311_014867-T1	1692	0.024608	0.173758	0.141622	558.447411	209.552589	3.915439	0.195913	256
CCFEE5311_010718-T1	CCFEE5311_014871-T1	1668	0.035365	0.208767	0.169400	580.195105	244.804895	4.508128	0.260457	276
CCFEE5311_010777-T1	CCFEE5311_013204-T1	3979	0.025661	0.192471	0.133325	1401.175646	488.824354	1.798442	0.206413	636
CCFEE5311_010779-T1	CCFEE5311_013202-T1	661	0.036423	0.192806	0.188909	310.269699	76.730301	4.365958	0.202287	176
CCFEE5311_010803-T1	CCFEE5311_012893-T1	1008	0.014500	0.215514	0.067280	383.204975	162.795025	5.614011	0.223303	252
CCFEE5311_010805-T1	CCFEE5311_012895-T1	1941	0.072317	0.375604	0.192534	781.144246	277.855754	4.080389	0.455675	386
CCFEE5311_010808-T1	CCFEE5311_012898-T1	1158	0.006654	0.649763	0.010240	452.980469	99.019531	3.041863	0.366050	207
CCFEE5311_010815-T1	CCFEE5311_016799-T1	1904	0.041206	0.230539	0.178739	723.740034	260.259966	3.600384	0.273850	341
CCFEE5311_010841-T1	CCFEE5311_014686-T1	1087	0.002383	0.264368	0.009014	420.312190	146.687810	11.065757	0.210482	266
CCFEE5311_010842-T1	CCFEE5311_014687-T1	3404	0.047732	0.434052	0.109968	1263.269678	353.730322	2.148881	0.396727	567
CCFEE5311_010845-T1	CCFEE5311_014690-T1	1822	0.077452	0.195006	0.397175	695.874033	261.125967	5.096566	0.328582	323
CCFEE5311_010849-T1	CCFEE5311_013110-T1	1754	0.011461	0.200586	0.057140	571.597974	238.402026	3.508630	0.201376	270
CCFEE5311_010862-T1	CCFEE5311_011187-T1	660	0.016538	0.366412	0.045135	244.969280	52.030720	5.046919	0.233495	99
CCFEE5311_010870-T1	CCFEE5311_011180-T1	1334	0.097618	0.504394	0.193535	534.874458	191.125542	2.264374	0.614116	249
CCFEE5311_010877-T1	CCFEE5311_015431-T1	2529	0.073279	0.464345	0.157812	1146.399902	263.600098	1.874312	0.439168	566
CCFEE5311_010880-T1	CCFEE5311_015425-T1	3315	0.009691	0.394211	0.024582	1212.160717	260.839283	4.324482	0.233345	491
CCFEE5311_010882-T1	CCFEE5311_015423-T1	7306	0.019709	0.266116	0.074062	2511.531825	893.468175	3.434014	0.253097	1159
CCFEE5311_010885-T1	CCFEE5311_011415-T1	2164	0.009989	0.291287	0.034294	806.722927	231.277073	4.428319	0.217996	379
CCFEE5311_010886-T1	CCFEE5311_011416-T1	2168	0.001205	0.484729	0.002485	830.967491	213.032509	4.591116	0.299609	397
CCFEE5311_010887-T1	CCFEE5311_012117-T1	3843	0.015725	0.278362	0.056492	1351.282570	466.717430	6.503108	0.249448	640
CCFEE5311_010889-T1	CCFEE5311_013262-T1	3528	0.002347	0.260060	0.009027	1279.989242	328.010758	1.533056	0.164752	544
CCFEE5311_011016-T1	CCFEE5311_013248-T1	763	0.025361	0.183347	0.138324	281.075184	108.924816	2.942445	0.208458	130
CCFEE5311_011022-T1	CCFEE5311_013254-T1	1263	0.020126	0.256579	0.078440	453.581374	158.418626	5.437089	0.243999	204
CCFEE5311_011040-T1	CCFEE5311_014531-T1	579	0.064626	0.210869	0.306477	226.650498	73.349502	7.330908	0.301147	100
CCFEE5311_011058-T1	CCFEE5311_017717-T1	7352	0.008203	0.429949	0.019080	2717.204614	627.795386	2.010353	0.262072	1117
CCFEE5311_011103-T1	CCFEE5311_012822-T1	2359	0.015568	0.354705	0.043889	779.889428	285.110572	4.254484	0.319074	355
CCFEE5311_011063-T1	CCFEE5311_017721-T1	7753	0.014282	0.320109	0.044616	2688.272134	893.727866	4.302001	0.271762	1195
CCFEE5311_011104-T1	CCFEE5311_012823-T1	592	0.005148	0.325626	0.015809	195.027213	65.972787	16.883097	0.258465	87
CCFEE5311_011118-T1	CCFEE5311_012833-T1	935	0.000000	0.167104	0.000010	350.903721	96.096279	6.146592	0.107772	157
CCFEE5311_011122-T1	CCFEE5311_012829-T1	3388	0.023674	0.294595	0.080362	1189.651810	376.348190	6.087954	0.266349	522
CCFEE5311_011195-T1	CCFEE5311_016467-T1	2625	0.002085	0.325186	0.006412	960.686174	242.313826	3.953215	0.201497	401
CCFEE5311_011201-T1	CCFEE5311_016464-T1	2518	0.003551	0.476671	0.007450	846.734739	293.265261	4.833214	0.375784	380
CCFEE5311_011232-T1	CCFEE5311_013533-T1	3156	0.002736	0.249140	0.010982	1098.760059	353.239941	3.420621	0.188042	484
CCFEE5311_011271-T1	CCFEE5311_015448-T1	2387	0.113417	0.278742	0.406890	1107.206330	314.793670	3.461938	0.450047	492
CCFEE5311_011272-T1	CCFEE5311_015449-T1	1798	0.027153	0.186503	0.145589	631.261099	244.738901	2.128659	0.215018	296
CCFEE5311_011278-T1	CCFEE5311_015453-T1	2273	0.013717	0.336330	0.040784	809.431596	234.568404	2.287492	0.258607	351
CCFEE5311_011280-T1	CCFEE5311_015455-T1	1021	0.018393	0.204728	0.089841	386.059078	108.940922	8.417141	0.178207	166
CCFEE5311_011286-T1	CCFEE5311_015277-T1	439	0.010491	0.245294	0.042768	192.056742	62.943258	1.695573	0.205346	111
CCFEE5311_011277-T1	CCFEE5311_015452-T1	8548	0.011245	0.296330	0.037947	2690.524803	1098.475197	6.109061	0.281683	1263
CCFEE5311_011287-T1	CCFEE5311_015278-T1	3504	0.022660	0.531845	0.042606	1243.285444	370.714556	2.703326	0.418839	538
CCFEE5311_011300-T1	CCFEE5311_015288-T1	5714	0.063272	0.279757	0.226167	2126.007732	876.992268	3.890558	0.379482	1004
CCFEE5311_011318-T1	CCFEE5311_015308-T1	3127	0.012793	0.330607	0.038696	1025.369966	366.630034	6.147398	0.289500	464
CCFEE5311_011322-T1	CCFEE5311_015313-T1	6084	0.068616	0.121204	0.566114	2450.123493	1143.876507	4.384271	0.256060	1581
CCFEE5311_011323-T1	CCFEE5311_013288-T1	2612	0.099850	0.319164	0.312848	1097.474029	411.525971	4.882821	0.478980	549
CCFEE5311_011445-T1	CCFEE5311_017663-T1	1067	0.054396	0.284496	0.191202	448.084934	133.915066	1.839722	0.322023	232
CCFEE5311_011452-T1	CCFEE5311_017670-T1	3827	0.006394	0.366858	0.017428	1413.782676	446.217324	2.359767	0.278609	677
CCFEE5311_011459-T1	CCFEE5311_012850-T1	2537	0.006763	0.241643	0.027989	891.179670	260.820330	1.433335	0.179825	388
CCFEE5311_011582-T1	CCFEE5311_013222-T1	3129	0.024616	0.345944	0.071156	1190.897392	276.102608	2.485838	0.255278	490
CCFEE5311_011586-T1	CCFEE5311_013226-T1	1736	0.029094	0.241250	0.120597	597.080164	242.919836	4.241102	0.271342	282
CCFEE5311_011624-T1	CCFEE5311_011648-T1	6315	0.014069	0.358770	0.039214	2332.435117	637.564883	3.152127	0.264196	1096
CCFEE5311_011626-T1	CCFEE5311_011646-T1	2000	0.001347	0.373194	0.003609	743.333278	162.666722	2.393771	0.204329	316
CCFEE5311_011633-T1	CCFEE5311_017153-T1	3239	0.020203	0.201500	0.100265	1104.432607	437.567393	6.258539	0.214948	514
CCFEE5311_011457-T1	CCFEE5311_012848-T1	11167	0.043799	0.212948	0.205681	4116.749514	1544.250486	3.696512	0.269822	1921
CCFEE5311_011664-T1	CCFEE5311_017687-T1	3582	0.039125	0.234905	0.166559	1287.820429	497.179571	3.333693	0.280969	668
CCFEE5311_011668-T1	CCFEE5311_017691-T1	1084	0.039993	0.307338	0.130128	463.940243	133.059757	4.690555	0.298738	217
CCFEE5311_011673-T1	CCFEE5311_017696-T1	441	0.012114	0.115903	0.104515	166.441214	46.558786	4.600000	0.104401	73
CCFEE5311_011674-T1	CCFEE5311_017697-T1	5061	0.011658	0.503170	0.023169	1902.526568	428.473432	1.506586	0.306016	781
CCFEE5311_011680-T1	CCFEE5311_017703-T1	4759	0.012471	0.142832	0.087314	1578.375532	614.624468	10.797615	0.147021	743
CCFEE5311_011708-T1	CCFEE5311_015713-T1	728	0.007007	0.295036	0.023750	287.009204	63.990796	4.368804	0.178553	117
CCFEE5311_011722-T1	CCFEE5311_015729-T1	2406	0.071019	0.250252	0.283791	924.157235	305.842765	2.915407	0.346758	412
CCFEE5311_011681-T1	CCFEE5311_017704-T1	8429	0.099606	0.196583	0.506687	3412.667839	1309.332161	3.134044	0.379488	1593
CCFEE5311_011726-T1	CCFEE5311_015733-T1	2391	0.015468	0.280400	0.055163	915.124023	236.875977	3.088591	0.209831	417
CCFEE5311_011727-T1	CCFEE5311_015734-T1	2255	0.005165	0.167640	0.030813	777.580372	254.419628	3.978444	0.135661	344
CCFEE5311_011786-T1	CCFEE5311_013332-T1	4333	0.024732	0.133645	0.185058	1474.957824	547.042176	3.341447	0.162593	677
CCFEE5311_011787-T1	CCFEE5311_013330-T1	2354	0.036634	0.401444	0.091255	882.652275	320.347725	4.279420	0.401338	437
CCFEE5311_011788-T1	CCFEE5311_013329-T1	1995	0.073920	0.535358	0.138075	741.727414	296.272586	3.703639	0.616880	348
CCFEE5311_011789-T1	CCFEE5311_013328-T1	2504	0.019319	0.197717	0.097708	840.022596	290.977404	5.386594	0.195648	377
CCFEE5311_011804-T1	CCFEE5311_013345-T1	2845	0.078919	0.343424	0.229802	1102.117499	370.882501	2.307162	0.436554	502
CCFEE5311_011809-T1	CCFEE5311_013340-T1	4622	0.043467	0.430645	0.100935	1658.071771	609.928229	2.192320	0.442770	796
CCFEE5311_011834-T1	CCFEE5311_016527-T1	2017	0.002473	0.196612	0.012578	810.218788	146.781212	1.576049	0.096748	348
CCFEE5311_011840-T1	CCFEE5311_016521-T1	5462	0.057659	0.309399	0.186357	2080.397014	655.602986	2.518880	0.353943	916
CCFEE5311_011841-T1	CCFEE5311_016520-T1	1282	0.002277	0.224235	0.010155	439.825433	133.174567	13.747890	0.161591	191
CCFEE5311_011851-T1	CCFEE5311_016510-T1	3290	0.024678	0.265780	0.092850	1223.408659	330.591341	3.813722	0.227907	522
CCFEE5311_011852-T1	CCFEE5311_016509-T1	2712	0.062943	0.282514	0.222797	1053.099673	365.900327	3.166169	0.358684	485
CCFEE5311_011873-T1	CCFEE5311_012174-T1	3529	0.010433	0.261013	0.039971	1174.330703	379.669297	3.938475	0.214962	518
CCFEE5311_011874-T1	CCFEE5311_012173-T1	1518	0.014210	0.235616	0.060311	568.591749	154.408251	3.200237	0.184485	241
CCFEE5311_011877-T1	CCFEE5311_012169-T1	2638	0.008453	0.176942	0.047771	951.776848	260.223152	4.316260	0.133885	404
CCFEE5311_011879-T1	CCFEE5311_012167-T1	1638	0.015886	0.253884	0.062570	573.342179	155.657821	5.980517	0.200111	243
CCFEE5311_011880-T1	CCFEE5311_012166-T1	4053	0.045487	0.081376	0.558975	1408.111776	643.888224	4.399029	0.170245	686
CCFEE5311_011881-T1	CCFEE5311_012165-T1	4136	0.023559	0.247708	0.095110	1417.382048	496.617952	3.760333	0.245155	638
CCFEE5311_011912-T1	CCFEE5311_015093-T1	3192	0.016597	0.305283	0.054365	1218.865157	314.134843	1.191665	0.227259	512
CCFEE5311_011916-T1	CCFEE5311_013966-T1	3784	0.077303	0.385199	0.200684	1619.032535	453.967465	2.642645	0.434188	705
CCFEE5311_011919-T1	CCFEE5311_013963-T1	2119	0.011306	0.138358	0.081719	713.999756	243.000244	4.206471	0.130701	319
CCFEE5311_011938-T1	CCFEE5311_013772-T1	1624	0.033663	0.151453	0.222264	592.635883	190.364117	2.989177	0.186900	267
CCFEE5311_011954-T1	CCFEE5311_014791-T1	1758	0.027895	0.389131	0.071684	621.128818	182.871182	2.621467	0.330175	269
CCFEE5311_011956-T1	CCFEE5311_014789-T1	4648	0.037073	0.292470	0.126758	1692.636161	617.363839	4.611903	0.315989	771
CCFEE5311_011968-T1	CCFEE5311_013130-T1	1051	0.037861	0.427760	0.088510	392.758717	132.241283	2.728310	0.408216	175
CCFEE5311_012007-T1	CCFEE5311_015477-T1	1651	0.034249	0.357698	0.095747	583.348523	211.651477	5.652707	0.361080	265
CCFEE5311_012011-T1	CCFEE5311_015473-T1	2905	0.029448	0.296750	0.099235	1024.074491	379.925509	5.293785	0.305342	468
CCFEE5311_012021-T1	CCFEE5311_012261-T1	2923	0.010934	0.220201	0.049654	1060.180107	298.819893	3.928481	0.170844	454
CCFEE5311_012034-T1	CCFEE5311_015258-T1	6304	0.018005	0.301616	0.059697	2221.043897	721.956103	3.616691	0.262737	981
CCFEE5311_012035-T1	CCFEE5311_015259-T1	3837	0.000662	0.335478	0.001972	1512.164322	326.835678	2.162011	0.180500	617
CCFEE5311_012037-T1	CCFEE5311_015261-T1	2568	0.041823	0.388325	0.107701	923.469674	306.530326	3.379201	0.384526	425
CCFEE5311_012038-T1	CCFEE5311_015262-T1	7468	0.010276	0.389643	0.026372	2648.448070	852.551930	5.386890	0.307974	1167
CCFEE5311_012041-T1	CCFEE5311_015265-T1	1030	0.034998	0.581438	0.060192	380.442910	117.557090	2.568951	0.491969	182
CCFEE5311_012093-T1	CCFEE5311_017733-T1	912	0.067328	0.457899	0.147036	435.562783	161.437217	1.959979	0.518831	300
CCFEE5311_012103-T1	CCFEE5311_017727-T1	1595	0.018744	0.369058	0.050790	649.569243	238.430757	6.527780	0.338414	470
CCFEE5311_012145-T1	CCFEE5311_015800-T1	1595	0.005162	0.206888	0.024949	583.536024	190.463976	6.288659	0.164406	277
CCFEE5311_012147-T1	CCFEE5311_015802-T1	7316	0.009254	0.215333	0.042977	2393.484461	852.515539	4.587581	0.190134	1082
CCFEE5311_012148-T1	CCFEE5311_015803-T1	1572	0.040243	0.547983	0.073438	664.047017	133.952983	2.291093	0.376418	290
CCFEE5311_012150-T1	CCFEE5311_015805-T1	1712	0.013544	0.196781	0.068830	597.074272	209.925728	5.402477	0.183630	269
CCFEE5311_012151-T1	CCFEE5311_015806-T1	2904	0.007780	0.336029	0.023153	1034.140133	324.859867	2.667049	0.258738	454
CCFEE5311_012153-T1	CCFEE5311_015808-T1	901	0.022195	0.056769	0.390973	365.977044	111.022956	3.269623	0.090726	225
CCFEE5311_012154-T1	CCFEE5311_015809-T1	1463	0.013583	0.227225	0.059776	520.113890	163.886110	2.810595	0.194314	228
CCFEE5311_012159-T1	CCFEE5311_015814-T1	2486	0.012828	0.301525	0.042543	904.682273	265.317727	4.163690	0.234884	390
CCFEE5311_012160-T1	CCFEE5311_015815-T1	2776	0.021460	0.393991	0.054467	1017.345926	281.654074	3.834770	0.306700	433
CCFEE5311_012177-T1	CCFEE5311_014230-T1	693	0.022382	0.318501	0.070272	272.659652	60.340348	3.230702	0.228118	119
CCFEE5311_012178-T1	CCFEE5311_014229-T1	2399	0.012401	0.285279	0.043470	814.721138	310.278862	6.761514	0.262986	375
CCFEE5311_012218-T1	CCFEE5311_015002-T1	1972	0.042854	0.292719	0.146399	752.903983	210.096017	1.912307	0.292099	327
CCFEE5311_012239-T1	CCFEE5311_012382-T1	6905	0.017910	0.297619	0.060177	2581.386065	697.613935	2.175468	0.232256	1098
CCFEE5311_012242-T1	CCFEE5311_012385-T1	1419	0.000000	0.385758	0.000010	485.395116	147.604884	6.257538	0.269857	211
CCFEE5311_012267-T1	CCFEE5311_015411-T1	2454	0.021691	0.243522	0.089073	865.751219	280.248781	2.783834	0.227816	382
CCFEE5311_012268-T1	CCFEE5311_015412-T1	2814	0.013896	0.283482	0.049020	980.915217	339.084783	2.477063	0.249444	440
CCFEE5311_012275-T1	CCFEE5311_015419-T1	2278	0.025183	0.211197	0.119240	789.679500	281.320500	4.614413	0.222131	357
CCFEE5311_012276-T1	CCFEE5311_015420-T1	2513	0.060768	0.321965	0.188742	903.244436	341.755564	3.595795	0.397402	417
CCFEE5311_012286-T1	CCFEE5311_016796-T1	1219	0.006939	0.250319	0.027720	434.405391	102.594609	1.884064	0.160311	179
CCFEE5311_012287-T1	CCFEE5311_016797-T1	5232	0.048848	0.412730	0.118353	1947.819367	680.180633	2.680203	0.429085	882
CCFEE5311_012288-T1	CCFEE5311_016798-T1	3012	0.006166	0.353218	0.017457	1139.950259	234.049741	1.540751	0.195851	484
CCFEE5311_012324-T1	CCFEE5311_017468-T1	2310	0.020071	0.332175	0.060422	934.201297	172.798703	1.099215	0.206368	378
CCFEE5311_012325-T1	CCFEE5311_017467-T1	2181	0.027080	0.412513	0.065646	814.741992	214.258008	1.909731	0.322004	343
CCFEE5311_012326-T1	CCFEE5311_017466-T1	1893	0.032813	0.341048	0.096213	726.817668	221.182332	2.364584	0.314186	328
CCFEE5311_012329-T1	CCFEE5311_017463-T1	1697	0.017732	0.192077	0.092319	628.495109	148.504891	3.294609	0.153163	260
CCFEE5311_012332-T1	CCFEE5311_017460-T1	3787	0.014890	0.458591	0.032469	1357.138133	370.861867	2.586977	0.330350	578
CCFEE5311_012335-T1	CCFEE5311_017458-T1	4746	0.007632	0.364106	0.020962	1712.235388	525.764612	3.562765	0.274132	746
CCFEE5311_012350-T1	CCFEE5311_017444-T1	1308	0.009719	0.192066	0.050604	414.623491	170.376509	5.221100	0.188478	195
CCFEE5311_012351-T1	CCFEE5311_017443-T1	6945	0.022316	0.229231	0.097351	2411.893346	894.106654	4.545978	0.234827	1102
CCFEE5311_012366-T1	CCFEE5311_017428-T1	512	0.005422	0.130242	0.041633	185.088464	66.911536	4.600000	0.115695	110
CCFEE5311_012367-T1	CCFEE5311_017427-T1	1317	0.020589	0.250666	0.082138	444.514711	176.485289	7.109878	0.257928	207
CCFEE5311_012374-T1	CCFEE5311_017419-T1	644	0.008101	0.188144	0.043055	248.450440	42.549560	2.141131	0.103278	97
CCFEE5311_012377-T1	CCFEE5311_017416-T1	2839	0.005359	0.472480	0.011343	1310.870159	387.129841	2.019298	0.335577	966
CCFEE5311_012465-T1	CCFEE5311_013181-T1	4152	0.020554	0.274735	0.074813	1488.827065	434.172935	2.568162	0.233827	641
CCFEE5311_012490-T1	CCFEE5311_017361-T1	3946	0.017865	0.367633	0.048594	1387.939055	412.060945	1.657245	0.293804	605
CCFEE5311_012493-T1	CCFEE5311_013629-T1	8274	0.028713	0.160529	0.178863	2913.885304	1058.114696	2.924270	0.191483	1326
CCFEE5311_012582-T1	CCFEE5311_013134-T1	1190	0.000000	0.252893	0.000010	445.531514	91.468486	3.610348	0.129228	179
CCFEE5311_012603-T1	CCFEE5311_012815-T1	1537	0.014334	0.278562	0.051459	563.567595	171.432405	2.568514	0.227890	281
CCFEE5311_012605-T1	CCFEE5311_012817-T1	1283	0.013831	0.211073	0.065528	474.711774	137.288226	3.351406	0.174233	204
CCFEE5311_012629-T1	CCFEE5311_013885-T1	5586	0.012000	0.299754	0.040033	2017.555785	595.444215	7.833719	0.232718	883
CCFEE5311_012631-T1	CCFEE5311_014233-T1	6295	0.020190	0.340947	0.059218	2234.317442	768.682558	1.944394	0.306884	1020
CCFEE5311_012648-T1	CCFEE5311_014453-T1	3072	0.050808	0.326491	0.155618	1219.664449	280.335551	2.807321	0.306991	511
CCFEE5311_012651-T1	CCFEE5311_014456-T1	731	0.017868	0.455207	0.039253	339.810818	62.189182	1.667531	0.256573	181
CCFEE5311_012656-T1	CCFEE5311_014461-T1	313	0.037520	0.355942	0.105409	287.096699	54.903301	1.772757	0.265913	327
CCFEE5311_012657-T1	CCFEE5311_014462-T1	2853	0.020464	0.117914	0.173550	1049.439091	315.560909	5.758355	0.128977	460
CCFEE5311_012660-T1	CCFEE5311_014464-T1	1824	0.044801	0.200358	0.223603	671.368712	222.631288	2.161218	0.250616	301
CCFEE5311_012662-T1	CCFEE5311_014466-T1	2801	0.002553	0.257040	0.009933	981.076300	254.923700	4.686689	0.165122	412
CCFEE5311_012664-T1	CCFEE5311_014468-T1	2499	0.011864	0.540676	0.021943	1062.432001	161.567999	3.627716	0.245002	409
CCFEE5311_012667-T1	CCFEE5311_014470-T1	3927	0.035281	0.417957	0.084414	1495.326579	427.673421	2.524815	0.361164	649
CCFEE5311_012670-T1	CCFEE5311_014476-T1	794	0.000000	0.510195	0.000010	315.347488	59.652512	1.072775	0.243475	125
CCFEE5311_012671-T1	CCFEE5311_014475-T1	774	0.000000	0.275489	0.000010	446.413431	99.586569	3.290124	0.150742	403
CCFEE5311_012673-T1	CCFEE5311_014474-T1	2440	0.047066	0.270214	0.174182	847.509806	331.490194	5.220229	0.329421	394
CCFEE5311_012678-T1	CCFEE5311_014480-T1	2573	0.020346	0.484755	0.041972	946.633914	301.366086	1.706923	0.397474	419
CCFEE5311_012679-T1	CCFEE5311_014481-T1	1648	0.055985	0.384176	0.145729	629.062177	174.937823	4.537164	0.382183	268
CCFEE5311_012685-T1	CCFEE5311_014486-T1	1861	0.014629	0.272180	0.053748	690.337030	170.662970	1.691432	0.197038	309
CCFEE5311_012686-T1	CCFEE5311_014487-T1	4364	0.030940	0.353129	0.087617	1666.584520	484.415480	2.329592	0.310496	724
CCFEE5311_012658-T1	CCFEE5311_014463-T1	5645	0.114427	0.228545	0.500679	3115.085156	1261.914844	3.020321	0.441984	2514
CCFEE5311_012687-T1	CCFEE5311_014488-T1	4045	0.054406	0.325566	0.167113	1567.216346	601.783654	2.273040	0.388917	806
CCFEE5311_012688-T1	CCFEE5311_014489-T1	3549	0.030956	0.224441	0.137924	1302.929849	593.070151	1.990314	0.274435	635
CCFEE5311_012690-T1	CCFEE5311_014491-T1	367	0.006364	0.332916	0.019115	157.958839	19.041161	3.508450	0.124480	67
CCFEE5311_012694-T1	CCFEE5311_014495-T1	3266	0.048907	0.321915	0.151926	1170.408614	401.591386	3.323228	0.355954	531
CCFEE5311_012695-T1	CCFEE5311_014496-T1	736	0.039758	0.262787	0.151295	297.891511	86.108489	2.721436	0.269311	130
CCFEE5311_012696-T1	CCFEE5311_014497-T1	2411	0.037058	0.224856	0.164806	872.775228	318.224772	4.893654	0.261707	423
CCFEE5311_012697-T1	CCFEE5311_014498-T1	3562	0.022836	0.313445	0.072856	1289.590116	390.409884	2.506105	0.271109	561
CCFEE5311_012701-T1	CCFEE5311_014503-T1	1477	0.031042	0.552723	0.056163	592.595371	133.404629	2.145571	0.380708	242
CCFEE5311_012703-T1	CCFEE5311_014504-T1	1029	0.070552	0.294894	0.239246	416.356406	138.643594	1.440276	0.379784	192
CCFEE5311_012705-T1	CCFEE5311_014506-T1	2343	0.033886	0.423909	0.079936	860.275724	234.724276	1.836512	0.352473	368
CCFEE5311_012708-T1	CCFEE5311_014509-T1	2012	0.095426	0.233602	0.408498	811.563086	313.436914	3.403795	0.401769	382
CCFEE5311_012714-T1	CCFEE5311_014516-T1	1562	0.151420	0.230788	0.656102	755.084107	276.915893	3.253398	0.518150	417
CCFEE5311_012717-T1	CCFEE5311_014519-T1	857	0.019832	0.109211	0.181592	306.702056	101.297944	3.347004	0.126069	136
CCFEE5311_012746-T1	CCFEE5311_015027-T1	2244	0.007282	0.230189	0.031636	897.098651	134.901349	1.191498	0.109261	344
CCFEE5311_012748-T1	CCFEE5311_015026-T1	3138	0.032800	0.437729	0.074933	1342.488834	331.511166	1.176888	0.338971	760
CCFEE5311_012751-T1	CCFEE5311_015023-T1	3486	0.030299	0.308416	0.098239	1165.388649	427.611351	7.816260	0.314862	531
CCFEE5311_012752-T1	CCFEE5311_015021-T1	3716	0.007079	0.297616	0.023785	1277.754416	387.245584	4.547179	0.223956	557
CCFEE5311_012789-T1	CCFEE5311_014981-T1	3641	0.002272	0.273281	0.008314	1322.619257	348.380743	3.191125	0.176322	610
CCFEE5311_012795-T1	CCFEE5311_014975-T1	952	0.002780	0.257569	0.010795	360.332547	74.667453	1.651444	0.139544	145
CCFEE5311_012800-T1	CCFEE5311_015484-T1	1672	0.015229	0.233665	0.065174	652.429389	130.570611	4.391801	0.154964	261
CCFEE5311_012838-T1	CCFEE5311_017655-T1	2416	0.015353	0.305589	0.050242	921.462011	248.537989	1.828534	0.231020	394
CCFEE5311_012840-T1	CCFEE5311_017653-T1	1791	0.040341	0.458968	0.087895	688.381146	205.618854	3.184847	0.409874	299
CCFEE5311_012841-T1	CCFEE5311_017652-T1	1762	0.017311	0.384539	0.045017	642.934792	185.065208	1.683032	0.298168	277
CCFEE5311_012870-T1	CCFEE5311_016115-T1	2370	0.049506	0.307171	0.161169	878.841815	330.158185	5.099098	0.359611	406
CCFEE5311_012871-T1	CCFEE5311_016117-T1	568	0.087348	0.132246	0.660498	253.310759	94.689241	4.684890	0.298694	144
CCFEE5311_012872-T1	CCFEE5311_016118-T1	2032	0.034201	0.283084	0.120817	732.984149	263.015851	1.768587	0.299773	332
CCFEE5311_012874-T1	CCFEE5311_016120-T1	922	0.015740	0.059436	0.264832	320.997684	105.002316	4.600000	0.079532	142
CCFEE5311_012910-T1	CCFEE5311_017593-T1	3108	0.026780	0.304448	0.087961	1122.222657	368.777343	3.523089	0.286371	516
CCFEE5311_012914-T1	CCFEE5311_013228-T1	1618	0.045638	0.501103	0.091074	587.723974	219.276026	2.659162	0.508187	269
CCFEE5311_012943-T1	CCFEE5311_017483-T1	1742	0.004229	0.238043	0.017765	711.472477	140.527523	2.060748	0.128382	341
CCFEE5311_012945-T1	CCFEE5311_017481-T1	4965	0.044621	0.282160	0.158142	1843.291781	652.708219	2.538537	0.320215	841
CCFEE5311_012947-T1	CCFEE5311_017479-T1	3977	0.029946	0.225012	0.133087	1376.173046	477.826954	3.400884	0.240659	619
CCFEE5311_012948-T1	CCFEE5311_017478-T1	1179	0.122204	0.374817	0.326036	540.539515	194.460485	2.137091	0.567115	258
CCFEE5311_012950-T1	CCFEE5311_013514-T1	1458	0.099960	0.195124	0.512287	664.636315	241.363685	3.178458	0.375937	383
CCFEE5311_012955-T1	CCFEE5311_013519-T1	1814	0.072557	0.416314	0.174285	788.861900	234.138100	2.445598	0.453703	462
CCFEE5311_013044-T1	CCFEE5311_015066-T1	3846	0.017542	0.293605	0.059747	1271.497089	498.502911	8.380361	0.285878	590
